Rodney Gunter,2018,15,ATL,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Rodney Gunter,2018,16,ARI,LAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Rodney Gunter,2018,17,SEA,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,2,LAR,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,3,ARI,CHI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,5,SF,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,8,ARI,SF,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,11,ARI,OAK,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,12,LAC,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,13,GB,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,14,ARI,DET,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,15,ATL,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,16,ARI,LAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Gerald Hodges,2018,17,SEA,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Christian Kirk,2018,1,ARI,WAS,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Christian Kirk,2018,2,LAR,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Christian Kirk,2018,3,ARI,CHI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Christian Kirk,2018,4,ARI,SEA,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Christian Kirk,2018,5,SF,ARI,1,0,1,0,0,0,0,0/0,0/0,0,0,6
Christian Kirk,2018,6,MIN,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Christian Kirk,2018,7,ARI,DEN,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Christian Kirk,2018,8,ARI,SF,1,0,1,0,0,0,0,0/0,0/0,0,0,6
Christian Kirk,2018,10,KC,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Christian Kirk,2018,11,ARI,OAK,1,0,1,0,0,0,0,0/0,0/0,0,0,6
Christian Kirk,2018,12,LAC,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Christian Kirk,2018,13,GB,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,1,ARI,WAS,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,2,LAR,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,3,ARI,CHI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,4,ARI,SEA,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,5,SF,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,6,MIN,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,7,ARI,DEN,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,8,ARI,SF,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,10,KC,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,12,LAC,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,13,GB,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,14,ARI,DET,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,15,ATL,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Benson Mayowa,2018,16,ARI,LAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Matt McCrane,2018,4,OAK,CLE,0,0,0,0,0,0,0,0/0,0/0,0,0,13
Matt McCrane,2018,5,LAC,OAK,0,0,0,0,0,0,0,0/0,0/0,0,0,4
Matt McCrane,2018,6,OAK,SEA,0,0,0,0,0,0,0,0/0,0/0,0,0,3
Matt McCrane,2018,11,ARI,OAK,0,0,0,0,0,0,0,0/0,0/0,0,0,3
Matt McCrane,2018,17,PIT,CIN,0,0,0,0,0,0,0,0/0,0/0,0,0,10
Robert Nkemdiche,2018,1,ARI,WAS,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Nkemdiche,2018,2,LAR,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Nkemdiche,2018,3,ARI,CHI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Nkemdiche,2018,4,ARI,SEA,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Nkemdiche,2018,6,MIN,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Nkemdiche,2018,7,ARI,DEN,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Nkemdiche,2018,8,ARI,SF,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Nkemdiche,2018,12,LAC,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Nkemdiche,2018,13,GB,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
