Date,Season,Week,team_code,Opponent,HomeOrAway,Score,OpponentScore,Stadium,PlayingSurface,TimeOfPossession,FirstDowns,OffensivePlays,OffensiveYards,Touchdowns,RushingAttempts,RushingYards,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,CompletionPercentage,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,Punts,PuntYards,Giveaways,Takeaways,TurnoverDifferential,OpponentTimeOfPossession,OpponentFirstDowns,OpponentOffensivePlays,OpponentOffensiveYards,OpponentRushingAttempts,OpponentRushingYards,OpponentCompletionPercentage,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,FieldGoalAttempts,FieldGoalsMade,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,Sacks,SackYards,TeamName,DayOfWeek,Day,DateTime,
2018-09-09 13:00:00,2018,1,SF,MIN,AWAY,16,24,U.S. Bank Stadium,Artificial,28:51,13,41,219,0,17,60,0,22,10,159,0,1,30.4,0,0,1,16,2,116,2,0,-2,31:9,13,47,229,21,78,37.2,3,35,0,0,1,1,1,1,6,0,0,1,3,0,0,1,11,49ers,Sunday,2018-09-09,2018-09-09 13:00:00
2018-09-09 13:00:00,2018,1,TB,NO,AWAY,48,40,Mercedes-Benz Superdome,Grass,32:9,17,41,354,3,23,75,0,19,14,279,2,0,50.2,0,0,0,0,0,28,0,1,1,27:51,17,39,318,6,29,55,4,52,1,1,0,1,1,1,13,1,22,0,0,1,46,0,3,Buccaneers,Sunday,2018-09-09,2018-09-09 13:00:00
2018-09-09 13:00:00,2018,1,TEN,MIA,AWAY,20,27,Hard Rock Stadium,Grass,29:35,13,45,225,1,19,78,0,25,13,147,0,1,35.2,0,0,0,0,2,120,1,1,-1,30:25,12,39,229,19,80,47.8,3,34,0,0,0,1,1,1,29,1,81,1,0,1,84,0,4,Titans,Sunday,2018-09-09,2018-09-09 13:00:00
2018-09-09 16:25:00,2018,1,WAS,ARI,AWAY,24,6,U of Phoenix Stadium,Artificial,38:8,20,50,287,1,28,122,0,20,14,165,1,0,46.8,0,0,1,4,2,124,0,1,0,21:52,6,34,142,10,45,39.3,4,45,0,0,1,0,0,1,5,1,16,1,29,0,0,1,4,Redskins,Sunday,2018-09-09,2018-09-09 16:25:00
2018-09-16 16:05:00,2018,2,ARI,LAR,AWAY,0,34,Los Angeles Memorial Coliseum,Grass,25:52,12,65,208,0,23,82,0,41,26,126,0,2,95.8,0,0,2,11,12,613,2,2,0,34:8,36,102,657,50,137,114,12,74,0,0,5,0,0,0,0,7,74,14,202,2,33,5,18,Cardinals,Sunday,2018-09-16,2018-09-16 16:05:00
2018-09-13 20:20:00,2018,2,BAL,CIN,AWAY,23,34,Paul Brown Stadium,Artificial,28:10,43,123,646,7,33,100,2,84,49,546,5,5,88.5,2,2,9,26,7,257,7,0,-5,31:50,36,106,567,43,164,86.8,14,140,0,0,0,2,2,2,-3,2,49,5,36,7,85,0,0,Ravens,Thursday,2018-09-13,2018-09-13 20:20:00
2018-09-16 13:00:00,2018,2,CAR,ATL,AWAY,24,31,Mercedes-Benz Stadium,Artificial,30:18,41,99,667,7,27,184,0,68,49,483,7,2,108.1,0,0,5,26,9,290,2,2,0,29:42,35,91,672,49,258,124.8,5,40,0,0,0,2,2,5,14,2,40,2,7,5,76,0,0,Panthers,Sunday,2018-09-16,2018-09-16 13:00:00
2018-09-16 13:00:00,2018,2,CLE,NO,AWAY,18,21,Mercedes-Benz Superdome,Grass,27:19,24,91,497,5,41,141,2,46,33,356,2,2,111.4,0,0,7,18,7,179,2,5,2,32:41,27,93,418,35,94,121.6,9,81,5,5,7,9,5,2,0,7,125,2,0,2,71,7,46,Browns,Sunday,2018-09-16,2018-09-16 13:00:00
2018-09-16 16:05:00,2018,2,DET,SF,AWAY,27,30,Levi's Stadium,Grass,30:26,38,111,649,7,27,149,0,81,52,500,7,0,97.6,2,2,5,27,12,321,2,0,-2,29:34,35,91,526,43,289,105.2,14,131,0,0,14,5,5,9,17,12,219,5,21,12,264,14,76,Lions,Sunday,2018-09-16,2018-09-16 16:05:00
2018-09-16 13:00:00,2018,2,HOU,TEN,AWAY,17,20,Nissan Stadium,Grass,29:38,32,94,664,5,40,225,0,49,33,439,5,2,104.6,0,0,9,32,9,249,2,0,-2,30:22,23,87,430,52,152,103.7,12,106,0,0,2,5,2,9,38,0,0,2,5,0,0,2,12,Texans,Sunday,2018-09-16,2018-09-16 13:00:00
2018-09-16 13:00:00,2018,2,IND,WAS,AWAY,21,9,FedEx Field,Grass,26:40,26,91,427,7,43,158,2,47,32,269,5,5,102.9,0,0,2,5,12,357,5,2,-2,33:20,30,108,508,33,99,109,11,137,2,2,7,0,0,0,0,2,29,2,14,2,24,7,35,Colts,Sunday,2018-09-16,2018-09-16 13:00:00
2018-09-16 13:00:00,2018,2,KC,PIT,AWAY,42,37,Heinz Field,Grass,27:49,36,82,682,14,38,193,0,43,35,489,14,0,124.8,2,2,2,9,5,152,2,0,-2,32:11,50,112,722,20,50,98.8,18,137,0,0,2,0,0,5,73,0,0,2,14,9,102,2,15,Chiefs,Sunday,2018-09-16,2018-09-16 13:00:00
2018-09-16 13:00:00,2018,2,LAC,BUF,AWAY,31,20,New Era Field,Artificial,33:2,32,84,530,9,40,166,2,41,35,365,7,0,129.5,0,0,5,24,12,354,0,5,5,26:58,26,91,445,33,128,82.8,14,47,0,0,12,2,2,7,26,2,38,2,14,5,73,12,64,Chargers,Sunday,2018-09-16,2018-09-16 13:00:00
2018-09-16 13:00:00,2018,2,MIA,NYJ,AWAY,20,12,MetLife Stadium,Artificial,28:25,27,88,391,7,47,205,2,35,26,185,5,0,112.3,5,5,9,70,14,448,5,7,2,31:35,32,96,550,29,64,92.7,11,76,2,2,7,0,0,7,73,2,52,2,9,0,0,7,21,Dolphins,Sunday,2018-09-16,2018-09-16 13:00:00
2018-09-16 13:00:00,2018,2,MIN,GB,AWAY,29,29,Lambeau Field,Grass,31:52,36,103,730,9,27,103,0,73,53,626,9,2,110.8,0,0,5,20,9,310,2,0,-2,38:8,36,106,534,36,149,108.5,11,82,0,0,9,7,0,2,20,5,112,5,0,2,12,9,43,Vikings,Sunday,2018-09-16,2018-09-16 13:00:00
2018-09-16 16:25:00,2018,2,NE,JAX,AWAY,20,31,TIAA Bank Field,Artificial,29:14,27,93,459,5,36,125,0,53,36,334,5,0,104.3,2,2,5,21,9,337,2,5,2,30:46,41,105,730,36,158,97.9,11,108,2,2,0,7,5,0,0,5,71,5,32,7,55,0,0,Patriots,Sunday,2018-09-16,2018-09-16 16:25:00
2018-09-16 20:20:00,2018,2,NYG,DAL,AWAY,13,20,AT&T Stadium,Artificial,32:12,26,102,388,2,26,53,0,67,50,334,2,0,114,2,2,14,90,14,395,2,0,-2,27:48,24,76,453,38,210,97.3,14,71,0,0,0,5,5,7,21,5,85,2,0,0,0,0,0,Giants,Sunday,2018-09-16,2018-09-16 20:20:00
2018-09-16 16:25:00,2018,2,OAK,DEN,AWAY,19,20,Broncos Stadium at Mile High,Grass,32:56,32,91,567,5,41,140,2,49,44,427,2,0,137.7,0,0,2,11,9,287,0,2,2,27:4,30,97,585,43,255,82.5,14,53,0,0,2,5,5,2,11,0,0,2,2,0,0,2,12,Raiders,Sunday,2018-09-16,2018-09-16 16:25:00
2018-09-16 13:00:00,2018,2,PHI,TB,AWAY,21,27,Raymond James Stadium,Grass,35:39,36,114,626,7,36,138,5,73,53,488,2,0,110.8,5,5,7,20,12,426,5,5,0,24:21,27,88,663,35,65,124.3,9,67,2,2,5,2,0,7,20,0,0,9,44,2,20,5,14,Eagles,Sunday,2018-09-16,2018-09-16 13:00:00
2018-09-17 20:15:00,2018,2,SEA,CHI,AWAY,17,24,Soldier Field,Grass,25:36,26,97,420,5,33,112,0,55,33,307,5,2,92.9,2,2,14,36,11,480,5,5,0,34:24,30,96,412,41,131,111.7,11,84,0,0,5,2,2,2,21,0,0,9,88,2,21,5,23,Seahawks,Monday,2018-09-17,2018-09-17 20:15:00
2018-09-23 13:00:00,2018,3,BUF,MIN,AWAY,27,6,U.S. Bank Stadium,Artificial,35:45,12,46,215,2,28,94,1,16,11,121,1,0,50.3,0,0,2,24,3,191,0,2,2,24:15,15,48,215,3,10,53.6,3,43,1,1,2,1,1,1,7,0,0,1,0,2,60,2,13,Bills,Sunday,2018-09-23,2018-09-23 13:00:00
2018-09-23 16:25:00,2018,3,CHI,ARI,AWAY,16,14,U of Phoenix Stadium,Artificial,36:21,15,51,233,1,23,90,1,26,18,143,0,1,50.6,1,1,2,19,2,116,1,2,1,23:39,7,35,163,13,39,48.2,3,32,1,1,2,2,2,1,18,0,0,1,4,0,0,2,18,Bears,Sunday,2018-09-23,2018-09-23 16:25:00
2018-09-23 13:00:00,2018,3,CIN,CAR,AWAY,21,31,Bank of America Stadium,Grass,26:5,18,45,292,2,7,49,1,34,21,243,1,2,46.4,0,0,1,16,2,97,2,0,-3,33:55,17,49,278,30,170,46.1,2,13,0,0,1,1,0,1,5,0,0,1,2,0,0,1,2,Bengals,Sunday,2018-09-23,2018-09-23 13:00:00
2018-09-23 16:25:00,2018,3,DAL,SEA,AWAY,13,24,CenturyLink Field,Artificial,27:16,13,43,223,1,14,122,0,25,14,101,1,1,41.2,1,1,3,23,3,177,2,0,-2,32:44,13,49,217,29,83,45.3,5,49,0,0,1,1,1,2,15,2,60,2,18,2,49,1,5,Cowboys,Sunday,2018-09-23,2018-09-23 16:25:00
2018-09-23 13:00:00,2018,3,DEN,BAL,AWAY,14,27,M&T Bank Stadium,Artificial,29:46,13,45,216,1,18,88,1,25,16,128,0,1,47.7,0,0,2,14,4,212,1,0,-1,30:14,15,52,252,21,57,46.1,4,38,0,0,1,0,0,2,23,1,30,2,7,2,57,1,7,Broncos,Sunday,2018-09-23,2018-09-23 13:00:00
2018-09-23 13:00:00,2018,3,GB,WAS,AWAY,17,31,FedEx Field,Grass,30:55,14,49,251,1,13,74,0,33,20,177,1,0,44.2,1,1,2,18,3,171,1,1,0,29:5,15,41,284,26,122,44.2,3,49,0,0,0,1,1,2,21,1,18,1,5,1,24,0,0,Packers,Sunday,2018-09-23,2018-09-23 13:00:00
